id,title,type,genres,averageRating,numVotes,releaseYear
tt4481066,"Giant Little Ones",movie,Drama,7.2,10082,2018
tt1300854,"Iron Man 3",movie,"Action, Adventure, Sci-Fi",7.1,913940,2013
tt0770828,"Man of Steel",movie,"Action, Adventure, Sci-Fi",7.1,821559,2013
tt0449088,"Pirates of the Caribbean: At World's End",movie,"Action, Adventure, Fantasy",7.1,705481,2007
tt0418279,Transformers,movie,"Action, Adventure, Sci-Fi",7.1,684870,2007
tt0343818,"I, Robot",movie,"Action, Mystery, Sci-Fi",7.1,585011,2004
tt0405422,"The 40-Year-Old Virgin",movie,"Comedy, Romance",7.1,476163,2005
tt0120616,"The Mummy",movie,"Action, Adventure, Fantasy",7.1,471417,1999
tt11564570,"Glass Onion",movie,"Comedy, Crime, Drama",7.1,458278,2022
tt0942385,"Tropic Thunder",movie,"Action, Comedy, War",7.1,456939,2008
tt1217209,Brave,movie,"Action, Adventure, Animation",7.1,451635,2012
tt0377092,"Mean Girls",movie,Comedy,7.1,448116,2004
tt6264654,"Free Guy",movie,"Action, Adventure, Comedy",7.1,444421,2021
tt8772262,Midsommar,movie,"Drama, Horror, Mystery",7.1,425648,2019
tt0337978,"Live Free or Die Hard",movie,"Action, Thriller",7.1,424342,2007
tt2820852,"Furious 7",movie,"Action, Crime, Thriller",7.1,420335,2015
tt1706620,Snowpiercer,movie,"Action, Drama, Sci-Fi",7.1,396064,2013
tt0099423,"Die Hard 2",movie,"Action, Thriller",7.1,388180,1990
tt0113497,Jumanji,movie,"Adventure, Comedy, Family",7.1,385854,1995
tt0357413,"Anchorman: The Legend of Ron Burgundy",movie,Comedy,7.1,384142,2004
tt0298130,"The Ring",movie,"Horror, Mystery",7.1,382463,2002
tt0100405,"Pretty Woman",movie,"Comedy, Romance",7.1,373723,1990
tt0433035,"Real Steel",movie,"Action, Drama, Sci-Fi",7.1,363673,2011
tt0822854,Shooter,movie,"Action, Drama, Thriller",7.1,361370,2007
tt0884328,"The Mist",movie,"Horror, Sci-Fi, Thriller",7.1,349012,2007
tt2771200,"Beauty and the Beast",movie,"Adventure, Family, Fantasy",7.1,339867,2017
tt1981677,"Pitch Perfect",movie,"Comedy, Music, Romance",7.1,335386,2012
tt0103776,"Batman Returns",movie,"Action, Crime, Fantasy",7.1,333768,1992
tt0129387,"There's Something About Mary",movie,"Comedy, Romance",7.1,333700,1998
tt0453467,"Deja Vu",movie,"Action, Crime, Sci-Fi",7.1,332086,2006
tt0319343,Elf,movie,"Adventure, Comedy, Family",7.1,314844,2003
tt4160708,"Don't Breathe",movie,"Crime, Horror, Thriller",7.1,309568,2016
tt0120611,Blade,movie,"Action, Horror, Sci-Fi",7.1,309164,1998
tt3464902,"The Lobster",movie,"Drama, Romance, Sci-Fi",7.1,308097,2015
tt0800039,"Forgetting Sarah Marshall",movie,"Comedy, Drama, Romance",7.1,306210,2008
tt1343727,Dredd,movie,"Action, Crime, Sci-Fi",7.1,299325,2012
tt0107614,"Mrs. Doubtfire",movie,"Comedy, Drama",7.1,297531,1993
tt0183649,"Phone Booth",movie,"Crime, Thriller",7.1,290056,2002
tt0369179,"Two and a Half Men",tvSeries,"Comedy, Romance",7.1,284999,2003
tt2361509,"The Intern",movie,"Comedy, Drama",7.1,283308,2015
tt1931533,"Seven Psychopaths",movie,"Comedy, Crime",7.1,277141,2012
tt0497465,"Vicky Cristina Barcelona",movie,"Comedy, Drama, Romance",7.1,271710,2008
tt2005151,"War Dogs",movie,"Biography, Comedy, Crime",7.1,266969,2016
tt1051906,"The Invisible Man",movie,"Drama, Horror, Mystery",7.1,263218,2020
tt0985699,Valkyrie,movie,"Drama, History, Thriller",7.1,262813,2008
tt0092890,"Dirty Dancing",movie,"Drama, Music, Romance",7.1,262768,1987
tt9208876,"The Falcon and the Winter Soldier",tvMiniSeries,"Action, Adventure, Drama",7.1,258101,2021
tt0123755,Cube,movie,"Horror, Mystery, Sci-Fi",7.1,251550,1997
tt0099653,Ghost,movie,"Drama, Fantasy, Romance",7.1,241165,1990
tt11866324,Prey,movie,"Action, Adventure, Horror",7.1,237870,2022
tt0481499,"The Croods",movie,"Adventure, Animation, Comedy",7.1,236622,2013
tt0138097,"Shakespeare in Love",movie,"Comedy, Drama, History",7.1,236440,1998
tt2719848,Everest,movie,"Action, Adventure, Biography",7.1,235909,2015
tt0479143,"Rocky Balboa",movie,"Action, Drama, Sport",7.1,234328,2006
tt1124035,"The Ides of March",movie,"Drama, Thriller",7.1,232910,2011
tt0094898,"Coming to America",movie,"Comedy, Romance",7.1,227999,1988
tt0103772,"Basic Instinct",movie,"Drama, Mystery, Thriller",7.1,224004,1992
tt0461770,Enchanted,movie,"Adventure, Animation, Comedy",7.1,220102,2007
tt11083552,"Wrath of Man",movie,"Action, Crime, Thriller",7.1,215710,2021
tt0120630,"Chicken Run",movie,"Adventure, Animation, Comedy",7.1,215247,2000
tt3532216,"American Made",movie,"Action, Comedy, Crime",7.1,214015,2017
tt0094012,Spaceballs,movie,"Adventure, Comedy, Sci-Fi",7.1,211226,1987
tt0810819,"The Danish Girl",movie,"Biography, Crime, Drama",7.1,201113,2015
tt0112851,Desperado,movie,"Action, Crime, Drama",7.1,200453,1995
tt2053463,"Side Effects",movie,"Crime, Drama, Mystery",7.1,198963,2013
tt1527186,Melancholia,movie,"Drama, Sci-Fi",7.1,198875,2011
tt3470600,Sing,movie,"Animation, Comedy, Family",7.1,196344,2016
tt2267968,"Kung Fu Panda 3",movie,"Action, Adventure, Animation",7.1,196267,2016
tt0276751,"About a Boy",movie,"Comedy, Drama, Romance",7.1,193204,2002
tt1560747,"The Master",movie,"Drama, History",7.1,188927,2012
tt1860357,"Deepwater Horizon",movie,"Action, Drama, History",7.1,186597,2016
tt0120188,"Three Kings",movie,"Action, Adventure, Comedy",7.1,182442,1999
tt10640346,Babylon,movie,"Comedy, Drama, History",7.1,179935,2022
tt0832266,"Definitely, Maybe",movie,"Comedy, Drama, Romance",7.1,174993,2008
tt3640424,Allied,movie,"Action, Drama, Romance",7.1,172793,2016
tt5052474,"Sicario: Day of the Soldado",movie,"Action, Crime, Drama",7.1,172174,2018
tt0266987,"Spy Game",movie,"Action, Crime, Thriller",7.1,169782,2001
tt0109831,"Four Weddings and a Funeral",movie,"Comedy, Drama, Romance",7.1,169267,1994
tt6628394,"Bad Times at the El Royale",movie,"Crime, Drama, Mystery",7.1,168709,2018
tt10638522,"Talk to Me",movie,"Horror, Thriller",7.1,166304,2022
tt0473705,"State of Play",movie,"Crime, Drama, Mystery",7.1,162430,2009
tt2692904,Locke,movie,Drama,7.1,161864,2013
tt0082340,"Escape from New York",movie,"Action, Adventure, Sci-Fi",7.1,161471,1981
tt0452694,"The Time Traveler's Wife",movie,"Comedy, Drama, Fantasy",7.1,159916,2009
tt1638002,"Love, Rosie",movie,"Comedy, Romance",7.1,158896,2014
tt6343314,"Creed II",movie,"Action, Drama, Sport",7.1,158823,2018
tt0120102,"Seven Years in Tibet",movie,"Adventure, Biography, Drama",7.1,158660,1997
tt1403981,"Remember Me",movie,"Drama, Romance",7.1,157514,2010
tt1034303,Defiance,movie,"Action, Drama, History",7.1,157087,2008
tt7395114,"The Devil All the Time",movie,"Crime, Drama, Thriller",7.1,156704,2020
tt1334260,"Never Let Me Go",movie,"Drama, Romance, Sci-Fi",7.1,154924,2010
tt8847712,"The French Dispatch",movie,"Comedy, Drama, Romance",7.1,154445,2021
tt0765010,Brothers,movie,"Drama, Thriller, War",7.1,153600,2009
tt1399683,"Winter's Bone",movie,"Crime, Drama, Mystery",7.1,152254,2010
tt0804497,"It's Kind of a Funny Story",movie,"Comedy, Drama, Romance",7.1,149496,2010
tt1615147,"Margin Call",movie,"Drama, Thriller",7.1,148424,2011
tt0120784,Payback,movie,"Action, Crime, Drama",7.1,147790,1999
tt0251160,"John Q",movie,"Crime, Drama, Thriller",7.1,145731,2002
tt11271038,"Licorice Pizza",movie,"Comedy, Drama, Romance",7.1,143384,2021
tt2305051,Wild,movie,"Adventure, Biography, Drama",7.1,141041,2014
tt0118617,Anastasia,movie,"Adventure, Animation, Drama",7.1,138525,1997
tt9495224,"Black Mirror: Bandersnatch",movie,"Drama, Fantasy, Mystery",7.1,137790,2018
tt0468492,"The Host",movie,"Drama, Horror, Sci-Fi",7.1,135226,2006
tt2763304,"T2 Trainspotting",movie,"Comedy, Crime, Drama",7.1,134797,2017
tt0309987,"The Dreamers",movie,"Drama, Romance",7.1,134532,2003
tt1692486,Carnage,movie,"Comedy, Drama",7.1,134251,2011
tt1489887,Booksmart,movie,Comedy,7.1,134028,2019
tt0418689,"Flags of Our Fathers",movie,"Action, Adventure, Drama",7.1,130484,2006
tt1228987,"Let Me In",movie,"Drama, Fantasy, Horror",7.1,128864,2010
tt2494362,"Bone Tomahawk",movie,"Drama, Horror, Western",7.1,125233,2015
tt11233960,"The Unforgivable",movie,"Crime, Drama, Mystery",7.1,121090,2021
tt0366627,"The Jacket",movie,"Drama, Fantasy, Mystery",7.1,120418,2005
tt0083929,"Fast Times at Ridgemont High",movie,"Comedy, Drama",7.1,118513,1982
tt0065421,"The Aristocats",movie,"Adventure, Animation, Comedy",7.1,117116,1970
tt0086567,WarGames,movie,"Action, Drama, Sci-Fi",7.1,113550,1983
tt4495098,"Gran Turismo",movie,"Action, Adventure, Drama",7.1,111393,2023
tt0393109,Brick,movie,"Crime, Drama, Mystery",7.1,111254,2005
tt0098554,"Uncle Buck",movie,Comedy,7.1,110561,1989
tt16426418,Challengers,movie,"Comedy, Drama, Romance",7.1,110445,2024
tt0057546,"The Sword in the Stone",movie,"Adventure, Animation, Comedy",7.1,108308,1963
tt0412019,"Broken Flowers",movie,"Comedy, Drama, Mystery",7.1,107628,2005
tt0313542,"Runaway Jury",movie,"Crime, Drama, Thriller",7.1,106520,2003
tt3322364,Concussion,movie,"Biography, Drama, Sport",7.1,101581,2015
tt0114694,"Tommy Boy",movie,"Adventure, Comedy",7.1,99285,1995
tt1216487,"The Girl Who Played with Fire",movie,"Action, Crime, Drama",7.1,99224,2009
tt0363589,Elephant,movie,"Crime, Drama, Thriller",7.1,98776,2003
tt3581652,"West Side Story",movie,"Crime, Drama, Musical",7.1,97876,2021
tt1204342,"The Muppets",movie,"Adventure, Comedy, Family",7.1,97782,2011
tt0116365,"The Frighteners",movie,"Comedy, Fantasy, Horror",7.1,97479,1996
tt1462059,"Falling Skies",tvSeries,"Action, Adventure, Drama",7.1,93861,2011
tt0468489,"Half Nelson",movie,Drama,7.1,92968,2006
tt0235198,Audition,movie,"Drama, Horror, Mystery",7.1,91791,1999
tt0460740,Cashback,movie,"Comedy, Drama, Romance",7.1,91755,2006
tt0120885,"Wag the Dog",movie,"Comedy, Drama",7.1,89628,1997
tt0091419,"Little Shop of Horrors",movie,"Comedy, Horror, Musical",7.1,88610,1986
tt0089755,"Out of Africa",movie,"Biography, Drama, Romance",7.1,87780,1985
tt2179116,"The Kings of Summer",movie,"Adventure, Comedy, Drama",7.1,85142,2013
tt3661210,"The Dig",movie,"Biography, Drama, History",7.1,84125,2021
tt0120631,"Ever After: A Cinderella Story",movie,"Drama, Romance",7.1,82778,1998
tt0089175,"Fright Night",movie,Horror,7.1,81787,1985
tt0087803,1984,movie,"Drama, Sci-Fi",7.1,81702,1984
tt0421206,"Gridiron Gang",movie,"Biography, Crime, Drama",7.1,81615,2006
tt0113409,"In the Mouth of Madness",movie,"Drama, Fantasy, Horror",7.1,81609,1994
tt2359024,"Blue Ruin",movie,"Crime, Drama, Thriller",7.1,81011,2013
tt0368909,"Ong-Bak: The Thai Warrior",movie,"Action, Crime, Thriller",7.1,78994,2003
tt4995790,"The Square",movie,"Comedy, Drama",7.1,78826,2017
tt9686708,"The King of Staten Island",movie,"Comedy, Drama",7.1,78300,2020
tt5657856,"Brawl in Cell Block 99",movie,"Action, Crime, Drama",7.1,78173,2017
tt1178663,"Whatever Works",movie,"Comedy, Romance",7.1,77392,2009
tt8912936,"DC League of Super-Pets",movie,"Action, Adventure, Animation",7.1,77184,2022
tt0088993,"Day of the Dead",movie,"Horror, Thriller",7.1,75835,1985
tt0414852,"District B13",movie,"Action, Crime, Sci-Fi",7.1,74705,2004
tt14992922,"The Tinder Swindler",movie,"Crime, Documentary",7.1,74441,2022
tt1186830,Agora,movie,"Adventure, Biography, Drama",7.1,73761,2009
tt0083791,"The Dark Crystal",movie,"Adventure, Family, Fantasy",7.1,73020,1982
tt1912398,"God Bless America",movie,"Action, Comedy, Crime",7.1,72341,2011
tt3716530,Elle,movie,"Crime, Drama, Thriller",7.1,72013,2016
tt0480669,Timecrimes,movie,"Horror, Mystery, Sci-Fi",7.1,70206,2007
tt0365376,"A Tale of Two Sisters",movie,"Drama, Horror, Mystery",7.1,69683,2003
tt1430607,"Arthur Christmas",movie,"Adventure, Animation, Comedy",7.1,67874,2011
tt0082158,"Chariots of Fire",movie,"Biography, Drama, Sport",7.1,67473,1981
tt0347618,"The Cat Returns",movie,"Adventure, Animation, Comedy",7.1,66614,2002
tt3892172,"Leave No Trace",movie,"Adventure, Drama",7.1,66405,2018
tt6571548,"The White Tiger",movie,"Crime, Drama",7.1,66395,2021
tt0106246,Alive,movie,"Biography, Drama, Thriller",7.1,65587,1993
tt0079367,"The Jerk",movie,Comedy,7.1,65293,1979
tt0069995,"Don't Look Now",movie,"Drama, Horror, Mystery",7.1,64593,1973
tt0780511,"Everybody's Fine",movie,"Adventure, Drama",7.1,64418,2009
tt1051220,"The Shannara Chronicles",tvSeries,"Adventure, Drama, Fantasy",7.1,64374,2016
tt0084434,"An Officer and a Gentleman",movie,"Drama, Romance",7.1,63996,1982
tt7569576,"The Flight Attendant",tvSeries,"Comedy, Drama, Mystery",7.1,63891,2020
tt6053438,"First Reformed",movie,"Drama, Mystery, Thriller",7.1,63706,2017
tt0105435,Sneakers,movie,"Comedy, Crime, Drama",7.1,63563,1992
tt10855768,Missing,movie,"Drama, Mystery, Thriller",7.1,63196,2023
tt0106387,"Benny & Joon",movie,"Comedy, Drama, Romance",7.1,62707,1993
tt3514324,Scorpion,tvSeries,"Action, Crime, Drama",7.1,60702,2014
tt1285241,"Don 2",movie,"Action, Crime, Thriller",7.1,59086,2011
tt0355702,"Lords of Dogtown",movie,"Biography, Drama, Sport",7.1,58885,2005
tt0385700,"Final Fantasy VII: Advent Children",movie,"Action, Adventure, Animation",7.1,58567,2005
tt0096764,"The Adventures of Baron Munchausen",movie,"Adventure, Comedy, Fantasy",7.1,57629,1988
tt4595882,"Can You Ever Forgive Me?",movie,"Biography, Comedy, Crime",7.1,56890,2018
tt7825208,Marighella,movie,"Action, Drama, History",7.1,56215,2019
tt0098067,Parenthood,movie,"Comedy, Drama",7.1,55972,1989
tt0119256,"Hard Eight",movie,"Crime, Drama",7.1,55757,1996
tt1606392,"Win Win",movie,"Comedy, Drama, Sport",7.1,55528,2011
tt0091149,"The Great Mouse Detective",movie,"Adventure, Animation, Family",7.1,55494,1986
tt0058329,Marnie,movie,"Crime, Drama, Mystery",7.1,54902,1964
tt2935476,"Far from the Madding Crowd",movie,"Drama, Romance",7.1,54627,2015
tt4832640,Sultan,movie,"Action, Drama, Romance",7.1,53205,2016
tt7125860,"If Beale Street Could Talk",movie,"Drama, Romance",7.1,53068,2018
tt1613750,Kon-Tiki,movie,"Adventure, Biography, Drama",7.1,52626,2012
tt0762073,Thirst,movie,"Drama, Fantasy, Horror",7.1,52186,2009
tt0362269,Kinsey,movie,"Biography, Drama, Romance",7.1,51374,2004
tt0080661,"Dressed to Kill",movie,"Crime, Drama, Mystery",7.1,50700,1980
tt0106080,"The Nanny",tvSeries,"Comedy, Family, Romance",7.1,50647,1993
tt0331811,11:14,movie,"Comedy, Crime, Drama",7.1,50589,2003
tt0088794,"Better Off Dead",movie,"Comedy, Romance",7.1,50309,1985
tt0069113,"The Poseidon Adventure",movie,"Action, Adventure, Drama",7.1,50127,1972
tt0071222,"Black Christmas",movie,"Horror, Mystery, Thriller",7.1,49513,1974
tt0112453,Balto,movie,"Adventure, Animation, Drama",7.1,48916,1995
tt0097027,"Casualties of War",movie,"Action, Crime, Drama",7.1,48883,1989
tt0093640,"No Way Out",movie,"Action, Crime, Drama",7.1,48460,1987
tt0892255,"Che: Part One",movie,"Biography, Drama, History",7.1,48353,2008
tt6905686,"Lovecraft Country",tvSeries,"Drama, Fantasy, Horror",7.1,48203,2020
tt4145384,"Scream Queens",tvSeries,"Comedy, Horror, Mystery",7.1,47726,2015
tt10530176,"The Call",movie,"Crime, Mystery, Sci-Fi",7.1,45880,2020
tt1064932,"Welcome to the Sticks",movie,"Comedy, Romance",7.1,45630,2008
tt0070707,Sleeper,movie,"Comedy, Sci-Fi",7.1,45203,1973
tt8206668,"Bad Education",movie,"Biography, Comedy, Crime",7.1,44239,2019
tt0045810,"Gentlemen Prefer Blondes",movie,"Comedy, Musical, Romance",7.1,44054,1953
tt5525650,"The Goat Life",movie,"Adventure, Drama",7.1,43942,2024
tt1584016,Catfish,movie,"Documentary, Drama, Mystery",7.1,43932,2010
tt0272207,Narc,movie,"Crime, Drama, Mystery",7.1,43766,2002
tt0048605,"The Seven Year Itch",movie,"Comedy, Romance",7.1,43355,1955
tt2058107,"The Railway Man",movie,"Biography, Drama, Romance",7.1,43016,2013
tt0085244,"The Big Chill",movie,"Comedy, Drama",7.1,42924,1983
tt11685912,"Outer Range",tvSeries,"Drama, Mystery, Thriller",7.1,42786,2022
tt0221073,Chopper,movie,"Biography, Crime, Drama",7.1,42285,2000
tt3499096,Race,movie,"Biography, Drama, Sport",7.1,42081,2016
tt0120910,"Fantasia 2000",movie,"Animation, Family, Fantasy",7.1,42026,1999
tt0247199,"The Believer",movie,Drama,7.1,41693,2001
tt0461936,Don,movie,"Action, Crime, Thriller",7.1,41683,2006
tt7504818,"Ron's Gone Wrong",movie,"Adventure, Animation, Comedy",7.1,41566,2021
tt0066817,"Bedknobs and Broomsticks",movie,"Adventure, Animation, Comedy",7.1,41354,1971
tt0080516,"The Changeling",movie,"Horror, Mystery",7.1,41275,1980
tt0347473,"Main Hoon Na",movie,"Action, Comedy, Drama",7.1,41247,2004
tt0094608,"The Accused",movie,"Crime, Drama",7.1,40868,1988
tt5302918,Nyad,movie,"Biography, Drama, Sport",7.1,40837,2023
tt10095582,"The Tragedy of Macbeth",movie,"Drama, Mystery, Thriller",7.1,40744,2021
tt1073241,"Nothing But the Truth",movie,"Crime, Drama, Mystery",7.1,40248,2008
tt4669788,"On the Basis of Sex",movie,"Biography, Drama, History",7.1,39716,2018
tt1266029,"Nowhere Boy",movie,"Biography, Drama, Music",7.1,39531,2009
tt2378507,"The Glass Castle",movie,"Biography, Drama",7.1,39202,2017
tt12324366,"Percy Jackson and the Olympians",tvSeries,"Action, Adventure, Family",7.1,39190,2023
tt0108941,"The Stand",tvMiniSeries,"Adventure, Drama, Fantasy",7.1,39167,1994
tt2891174,"99 Homes",movie,"Crime, Drama",7.1,39072,2014
tt0775529,"The Savages",movie,"Comedy, Drama",7.1,38965,2007
tt0086216,"Rumble Fish",movie,"Crime, Drama, Romance",7.1,38757,1983
tt8778064,"The Society",tvSeries,"Drama, Mystery, Sci-Fi",7.1,38320,2019
tt0323944,"Shattered Glass",movie,"Drama, History",7.1,38202,2003
tt0096694,"Saved by the Bell",tvSeries,"Comedy, Family, Romance",7.1,38096,1989
tt10521092,"The Forgotten Battle",movie,"Action, Adventure",7.1,38017,2020
tt11663228,Jailer,movie,"Action, Comedy, Crime",7.1,37938,2023
tt5935704,Padmaavat,movie,"Drama, History, Romance",7.1,37825,2018
tt0043278,"An American in Paris",movie,"Drama, Musical, Romance",7.1,37452,1951
tt0790712,"The Messenger",movie,"Drama, Romance, War",7.1,37173,2009
tt12618926,"Parallel Mothers",movie,Drama,7.1,37110,2021
tt3824458,Tangerine,movie,"Comedy, Crime, Drama",7.1,36869,2015
tt5723272,"In the Fade",movie,"Crime, Drama, Thriller",7.1,36103,2017
tt0896872,"The Whistleblower",movie,"Biography, Crime, Drama",7.1,36082,2010
tt8880894,"Living with Yourself",tvSeries,"Comedy, Drama, Sci-Fi",7.1,36081,2019
tt1185836,Adam,movie,"Comedy, Drama, Romance",7.1,36006,2009
tt0361127,"The Woodsman",movie,Drama,7.1,35731,2004
tt3792960,"The Brand New Testament",movie,"Comedy, Fantasy",7.1,35568,2015
tt0439662,Fanaa,movie,"Action, Drama, Romance",7.1,35563,2006
tt11324406,"The Staircase",tvMiniSeries,"Biography, Crime, Drama",7.1,35503,2022
tt3544082,"45 Years",movie,"Drama, Romance",7.1,35475,2015
tt11317142,"Shiva Baby",movie,"Comedy, Drama",7.1,35317,2020
tt13453006,"Red Rocket",movie,"Comedy, Drama",7.1,35262,2021
tt8722346,"Queen & Slim",movie,"Crime, Drama, Romance",7.1,35149,2019
tt0115639,"Beautiful Girls",movie,"Comedy, Drama, Romance",7.1,35148,1996
tt1629757,"Chasing Mavericks",movie,"Biography, Drama, Sport",7.1,34956,2012
tt10612922,"One Night in Miami...",movie,Drama,7.1,34710,2020
tt0283139,"White Oleander",movie,Drama,7.1,34534,2002
tt0044121,"The Thing from Another World",movie,"Horror, Sci-Fi",7.1,34309,1951
tt4326444,Julieta,movie,"Drama, Mystery, Romance",7.1,34282,2016
tt0117039,"Michael Collins",movie,"Biography, Drama, History",7.1,34227,1996
tt2203308,"Aashiqui 2",movie,"Drama, Music, Musical",7.1,33651,2013
tt0377091,"Mean Creek",movie,"Crime, Drama",7.1,33619,2004
tt0113987,Nixon,movie,"Biography, Drama, History",7.1,33162,1995
tt0075066,"The Pink Panther Strikes Again",movie,"Comedy, Crime",7.1,32565,1976
tt27510174,"Stree 2: Sarkate Ka Aatank",movie,"Comedy, Horror",7.1,32080,2024
tt2167266,Tracks,movie,"Adventure, Biography, Drama",7.1,32058,2013
tt0412175,Medium,tvSeries,"Crime, Drama, Fantasy",7.1,31636,2005
tt11847842,"The Tourist",tvSeries,"Action, Drama, Mystery",7.1,31557,2022
tt1149361,Micmacs,movie,"Action, Comedy, Crime",7.1,31461,2009
tt5151570,"Mrs. Harris Goes to Paris",movie,"Comedy, Drama",7.1,31231,2022
tt9252468,Mosul,movie,"Action, Drama, Thriller",7.1,31167,2019
tt0310203,"Ruby & Quentin",movie,"Comedy, Crime",7.1,31148,2003
tt0067309,Klute,movie,"Crime, Mystery, Thriller",7.1,30933,1971
tt1305797,Enthiran,movie,"Action, Sci-Fi, Thriller",7.1,30885,2010
tt3149038,"A Brilliant Young Mind",movie,"Drama, Romance",7.1,30537,2014
tt2263944,"Dragon Ball Z: Battle of Gods",movie,"Action, Adventure, Animation",7.1,30308,2013
tt1653665,"Goodbye Christopher Robin",movie,"Biography, Drama, Family",7.1,30239,2017
tt0469623,"Things We Lost in the Fire",movie,Drama,7.1,29973,2007
tt12312250,"Jeffrey Epstein: Filthy Rich",tvMiniSeries,"Crime, Documentary",7.1,29889,2020
tt5460276,Kaabil,movie,"Action, Crime, Drama",7.1,29845,2017
tt0084917,"The World According to Garp",movie,"Comedy, Drama",7.1,29521,1982
